time,c,m,value
3.305509,0.500000,0.800000,0.166713
3.338898,0.500000,0.800000,0.165877
3.372287,0.500000,0.800000,0.165033
3.405676,0.500000,0.800000,0.164182
3.439065,0.500000,0.800000,0.163324
3.472454,0.500000,0.800000,0.162460
3.505843,0.500000,0.800000,0.161591
3.539232,0.500000,0.800000,0.160715
3.572621,0.500000,0.800000,0.159835
3.606010,0.500000,0.800000,0.158950
3.639399,0.500000,0.800000,0.158061
3.672788,0.500000,0.800000,0.157168
3.706177,0.500000,0.800000,0.156272
3.739566,0.500000,0.800000,0.155372
3.772955,0.500000,0.800000,0.154469
3.806344,0.500000,0.800000,0.153563
3.839733,0.500000,0.800000,0.152656
3.873122,0.500000,0.800000,0.151746
3.906511,0.500000,0.800000,0.150834
3.939900,0.500000,0.800000,0.149921
3.973289,0.500000,0.800000,0.149007
4.006678,0.500000,0.800000,0.148092
4.040067,0.500000,0.800000,0.147176
4.073456,0.500000,0.800000,0.146260
4.106845,0.500000,0.800000,0.145343
4.140234,0.500000,0.800000,0.144426
4.173623,0.500000,0.800000,0.143510
4.207012,0.500000,0.800000,0.142593
4.240401,0.500000,0.800000,0.141678
4.273790,0.500000,0.800000,0.140763
4.307179,0.500000,0.800000,0.139849
4.340568,0.500000,0.800000,0.138936
4.373957,0.500000,0.800000,0.138024
4.407346,0.500000,0.800000,0.137114
4.440735,0.500000,0.800000,0.136206
4.474124,0.500000,0.800000,0.135299
4.507513,0.500000,0.800000,0.134394
4.540902,0.500000,0.800000,0.133491
4.574290,0.500000,0.800000,0.132590
4.607679,0.500000,0.800000,0.131692
4.641068,0.500000,0.800000,0.130795
4.674457,0.500000,0.800000,0.129902
4.707846,0.500000,0.800000,0.129011
4.741235,0.500000,0.800000,0.128123
4.774624,0.500000,0.800000,0.127237
4.808013,0.500000,0.800000,0.126355
4.841402,0.500000,0.800000,0.125475
4.874791,0.500000,0.800000,0.124599
4.908180,0.500000,0.800000,0.123726
4.941569,0.500000,0.800000,0.122856
4.974958,0.500000,0.800000,0.121990
5.008347,0.500000,0.800000,0.121127
5.041736,0.500000,0.800000,0.120267
5.075125,0.500000,0.800000,0.119411
5.108514,0.500000,0.800000,0.118559
5.141903,0.500000,0.800000,0.117711
5.175292,0.500000,0.800000,0.116866
5.208681,0.500000,0.800000,0.116025
5.242070,0.500000,0.800000,0.115188
5.275459,0.500000,0.800000,0.114355
5.308848,0.500000,0.800000,0.113526
5.342237,0.500000,0.800000,0.112701
5.375626,0.500000,0.800000,0.111880
5.409015,0.500000,0.800000,0.111063
5.442404,0.500000,0.800000,0.110250
5.475793,0.500000,0.800000,0.109442
5.509182,0.500000,0.800000,0.108637
5.542571,0.500000,0.800000,0.107837
5.575960,0.500000,0.800000,0.107042
5.609349,0.500000,0.800000,0.106250
5.642738,0.500000,0.800000,0.105463
5.676127,0.500000,0.800000,0.104680
5.709516,0.500000,0.800000,0.103902
5.742905,0.500000,0.800000,0.103128
5.776294,0.500000,0.800000,0.102358
5.809683,0.500000,0.800000,0.101593
5.843072,0.500000,0.800000,0.100832
5.876461,0.500000,0.800000,0.100076
5.909850,0.500000,0.800000,0.099324
5.943239,0.500000,0.800000,0.098577
5.976628,0.500000,0.800000,0.097834
6.010017,0.500000,0.800000,0.097095
6.043406,0.500000,0.800000,0.096361
6.076795,0.500000,0.800000,0.095632
6.110184,0.500000,0.800000,0.094907
6.143573,0.500000,0.800000,0.094187
6.176962,0.500000,0.800000,0.093471
6.210351,0.500000,0.800000,0.092760
6.243740,0.500000,0.800000,0.092053
6.277129,0.500000,0.800000,0.091351
6.310518,0.500000,0.800000,0.090653
6.343907,0.500000,0.800000,0.089959
6.377295,0.500000,0.800000,0.089271
6.410684,0.500000,0.800000,0.088586
6.444073,0.500000,0.800000,0.087906
6.477462,0.500000,0.800000,0.087231
6.510851,0.500000,0.800000,0.086560
6.544240,0.500000,0.800000,0.085894
6.577629,0.500000,0.800000,0.085232
6.611018,0.500000,0.800000,0.084574
6.644407,0.500000,0.800000,0.083921
6.677796,0.500000,0.800000,0.083273
6.711185,0.500000,0.800000,0.082628
6.744574,0.500000,0.800000,0.081989
6.777963,0.500000,0.800000,0.081353
6.811352,0.500000,0.800000,0.080722
6.844741,0.500000,0.800000,0.080095
6.878130,0.500000,0.800000,0.079473
6.911519,0.500000,0.800000,0.078855
6.944908,0.500000,0.800000,0.078241
6.978297,0.500000,0.800000,0.077632
7.011686,0.500000,0.800000,0.077027
7.045075,0.500000,0.800000,0.076426
7.078464,0.500000,0.800000,0.075829
7.111853,0.500000,0.800000,0.075237
7.145242,0.500000,0.800000,0.074648
7.178631,0.500000,0.800000,0.074064
7.212020,0.500000,0.800000,0.073485
7.245409,0.500000,0.800000,0.072909
7.278798,0.500000,0.800000,0.072337
7.312187,0.500000,0.800000,0.071770
7.345576,0.500000,0.800000,0.071207
7.378965,0.500000,0.800000,0.070648
7.412354,0.500000,0.800000,0.070092
7.445743,0.500000,0.800000,0.069541
7.479132,0.500000,0.800000,0.068994
7.512521,0.500000,0.800000,0.068451
7.545910,0.500000,0.800000,0.067912
7.579299,0.500000,0.800000,0.067377
7.612688,0.500000,0.800000,0.066846
7.646077,0.500000,0.800000,0.066318
7.679466,0.500000,0.800000,0.065795
7.712855,0.500000,0.800000,0.065276
7.746244,0.500000,0.800000,0.064760
7.779633,0.500000,0.800000,0.064248
7.813022,0.500000,0.800000,0.063740
7.846411,0.500000,0.800000,0.063236
7.879800,0.500000,0.800000,0.062736
7.913189,0.500000,0.800000,0.062239
7.946578,0.500000,0.800000,0.061746
7.979967,0.500000,0.800000,0.061257
8.013356,0.500000,0.800000,0.060771
8.046745,0.500000,0.800000,0.060289
8.080134,0.500000,0.800000,0.059811
8.113523,0.500000,0.800000,0.059336
8.146912,0.500000,0.800000,0.058865
8.180301,0.500000,0.800000,0.058398
8.213689,0.500000,0.800000,0.057934
8.247078,0.500000,0.800000,0.057473
8.280467,0.500000,0.800000,0.057016
8.313856,0.500000,0.800000,0.056563
8.347245,0.500000,0.800000,0.056113
8.380634,0.500000,0.800000,0.055666
8.414023,0.500000,0.800000,0.055223
8.447412,0.500000,0.800000,0.054783
8.480801,0.500000,0.800000,0.054347
8.514190,0.500000,0.800000,0.053914
8.547579,0.500000,0.800000,0.053484
8.580968,0.500000,0.800000,0.053058
8.614357,0.500000,0.800000,0.052635
8.647746,0.500000,0.800000,0.052215
8.681135,0.500000,0.800000,0.051798
8.714524,0.500000,0.800000,0.051385
8.747913,0.500000,0.800000,0.050975
8.781302,0.500000,0.800000,0.050568
8.814691,0.500000,0.800000,0.050164
8.848080,0.500000,0.800000,0.049763
8.881469,0.500000,0.800000,0.049365
8.914858,0.500000,0.800000,0.048971
8.948247,0.500000,0.800000,0.048579
8.981636,0.500000,0.800000,0.048191
9.015025,0.500000,0.800000,0.047805
9.048414,0.500000,0.800000,0.047423
9.081803,0.500000,0.800000,0.047043
9.115192,0.500000,0.800000,0.046667
9.148581,0.500000,0.800000,0.046293
9.181970,0.500000,0.800000,0.045923
9.215359,0.500000,0.800000,0.045555
9.248748,0.500000,0.800000,0.045190
9.282137,0.500000,0.800000,0.044828
9.315526,0.500000,0.800000,0.044469
9.348915,0.500000,0.800000,0.044113
9.382304,0.500000,0.800000,0.043759
9.415693,0.500000,0.800000,0.043408
9.449082,0.500000,0.800000,0.043060
9.482471,0.500000,0.800000,0.042715
9.515860,0.500000,0.800000,0.042373
9.549249,0.500000,0.800000,0.042033
9.582638,0.500000,0.800000,0.041695
9.616027,0.500000,0.800000,0.041361
9.649416,0.500000,0.800000,0.041029
9.682805,0.500000,0.800000,0.040700
9.716194,0.500000,0.800000,0.040373
9.749583,0.500000,0.800000,0.040049
9.782972,0.500000,0.800000,0.039727
9.816361,0.500000,0.800000,0.039408
9.849750,0.500000,0.800000,0.039092
9.883139,0.500000,0.800000,0.038778
9.916528,0.500000,0.800000,0.038466
9.949917,0.500000,0.800000,0.038157
9.983306,0.500000,0.800000,0.037851
10.016694,0.500000,0.800000,0.037547
10.050083,0.500000,0.800000,0.037245
10.083472,0.500000,0.800000,0.036945
10.116861,0.500000,0.800000,0.036648
10.150250,0.500000,0.800000,0.036354
10.183639,0.500000,0.800000,0.036061
10.217028,0.500000,0.800000,0.035771
10.250417,0.500000,0.800000,0.035484
10.283806,0.500000,0.800000,0.035198
10.317195,0.500000,0.800000,0.034915
10.350584,0.500000,0.800000,0.034634
10.383973,0.500000,0.800000,0.034356
10.417362,0.500000,0.800000,0.034079
10.450751,0.500000,0.800000,0.033805
10.484140,0.500000,0.800000,0.033533
10.517529,0.500000,0.800000,0.033263
10.550918,0.500000,0.800000,0.032996
10.584307,0.500000,0.800000,0.032730
10.617696,0.500000,0.800000,0.032466
10.651085,0.500000,0.800000,0.032205
10.684474,0.500000,0.800000,0.031946
10.717863,0.500000,0.800000,0.031689
10.751252,0.500000,0.800000,0.031433
10.784641,0.500000,0.800000,0.031180
10.818030,0.500000,0.800000,0.030929
10.851419,0.500000,0.800000,0.030680
10.884808,0.500000,0.800000,0.030433
10.918197,0.500000,0.800000,0.030188
10.951586,0.500000,0.800000,0.029945
10.984975,0.500000,0.800000,0.029703
11.018364,0.500000,0.800000,0.029464
11.051753,0.500000,0.800000,0.029227
11.085142,0.500000,0.800000,0.028991
11.118531,0.500000,0.800000,0.028758
11.151920,0.500000,0.800000,0.028526
11.185309,0.500000,0.800000,0.028296
11.218698,0.500000,0.800000,0.028068
11.252087,0.500000,0.800000,0.027842
11.285476,0.500000,0.800000,0.027617
11.318865,0.500000,0.800000,0.027395
11.352254,0.500000,0.800000,0.027174
11.385643,0.500000,0.800000,0.026955
11.419032,0.500000,0.800000,0.026737
11.452421,0.500000,0.800000,0.026522
11.485810,0.500000,0.800000,0.026308
11.519199,0.500000,0.800000,0.026096
11.552588,0.500000,0.800000,0.025885
11.585977,0.500000,0.800000,0.025677
11.619366,0.500000,0.800000,0.025470
11.652755,0.500000,0.800000,0.025264
11.686144,0.500000,0.800000,0.025060
11.719533,0.500000,0.800000,0.024858
11.752922,0.500000,0.800000,0.024658
11.786311,0.500000,0.800000,0.024459
11.819699,0.500000,0.800000,0.024262
11.853088,0.500000,0.800000,0.024066
11.886477,0.500000,0.800000,0.023872
11.919866,0.500000,0.800000,0.023679
11.953255,0.500000,0.800000,0.023488
11.986644,0.500000,0.800000,0.023299
12.020033,0.500000,0.800000,0.023111
12.053422,0.500000,0.800000,0.022924
12.086811,0.500000,0.800000,0.022739
12.120200,0.500000,0.800000,0.022556
12.153589,0.500000,0.800000,0.022374
12.186978,0.500000,0.800000,0.022193
12.220367,0.500000,0.800000,0.022014
12.253756,0.500000,0.800000,0.021837
12.287145,0.500000,0.800000,0.021660
12.320534,0.500000,0.800000,0.021486
12.353923,0.500000,0.800000,0.021312
12.387312,0.500000,0.800000,0.021140
12.420701,0.500000,0.800000,0.020970
12.454090,0.500000,0.800000,0.020800
12.487479,0.500000,0.800000,0.020632
12.520868,0.500000,0.800000,0.020466
12.554257,0.500000,0.800000,0.020301
12.587646,0.500000,0.800000,0.020137
12.621035,0.500000,0.800000,0.019974
12.654424,0.500000,0.800000,0.019813
12.687813,0.500000,0.800000,0.019653
12.721202,0.500000,0.800000,0.019494
12.754591,0.500000,0.800000,0.019337
12.787980,0.500000,0.800000,0.019181
12.821369,0.500000,0.800000,0.019026
12.854758,0.500000,0.800000,0.018873
12.888147,0.500000,0.800000,0.018720
12.921536,0.500000,0.800000,0.018569
12.954925,0.500000,0.800000,0.018419
12.988314,0.500000,0.800000,0.018270
13.021703,0.500000,0.800000,0.018123
13.055092,0.500000,0.800000,0.017977
13.088481,0.500000,0.800000,0.017831
13.121870,0.500000,0.800000,0.017687
13.155259,0.500000,0.800000,0.017545
13.188648,0.500000,0.800000,0.017403
13.222037,0.500000,0.800000,0.017262
13.255426,0.500000,0.800000,0.017123
13.288815,0.500000,0.800000,0.016985
13.322204,0.500000,0.800000,0.016848
13.355593,0.500000,0.800000,0.016712
13.388982,0.500000,0.800000,0.016577
13.422371,0.500000,0.800000,0.016443
13.455760,0.500000,0.800000,0.016310
13.489149,0.500000,0.800000,0.016178
13.522538,0.500000,0.800000,0.016048
13.555927,0.500000,0.800000,0.015918
13.589316,0.500000,0.800000,0.015789
13.622705,0.500000,0.800000,0.015662
13.656093,0.500000,0.800000,0.015535
13.689482,0.500000,0.800000,0.015410
13.722871,0.500000,0.800000,0.015285
13.756260,0.500000,0.800000,0.015162
13.789649,0.500000,0.800000,0.015040
13.823038,0.500000,0.800000,0.014918
13.856427,0.500000,0.800000,0.014798
13.889816,0.500000,0.800000,0.014678
13.923205,0.500000,0.800000,0.014560
13.956594,0.500000,0.800000,0.014442
13.989983,0.500000,0.800000,0.014325
14.023372,0.500000,0.800000,0.014210
14.056761,0.500000,0.800000,0.014095
14.090150,0.500000,0.800000,0.013981
14.123539,0.500000,0.800000,0.013868
14.156928,0.500000,0.800000,0.013756
14.190317,0.500000,0.800000,0.013645
14.223706,0.500000,0.800000,0.013535
14.257095,0.500000,0.800000,0.013425
14.290484,0.500000,0.800000,0.013317
14.323873,0.500000,0.800000,0.013209
14.357262,0.500000,0.800000,0.013103
14.390651,0.500000,0.800000,0.012997
14.424040,0.500000,0.800000,0.012892
14.457429,0.500000,0.800000,0.012788
14.490818,0.500000,0.800000,0.012684
14.524207,0.500000,0.800000,0.012582
14.557596,0.500000,0.800000,0.012480
14.590985,0.500000,0.800000,0.012379
14.624374,0.500000,0.800000,0.012279
14.657763,0.500000,0.800000,0.012180
14.691152,0.500000,0.800000,0.012082
14.724541,0.500000,0.800000,0.011984
14.757930,0.500000,0.800000,0.011887
14.791319,0.500000,0.800000,0.011791
14.824708,0.500000,0.800000,0.011696
14.858097,0.500000,0.800000,0.011602
14.891486,0.500000,0.800000,0.011508
14.924875,0.500000,0.800000,0.011415
14.958264,0.500000,0.800000,0.011323
14.991653,0.500000,0.800000,0.011231
15.025042,0.500000,0.800000,0.011140
15.058431,0.500000,0.800000,0.011050
15.091820,0.500000,0.800000,0.010961
15.125209,0.500000,0.800000,0.010873
15.158598,0.500000,0.800000,0.010785
15.191987,0.500000,0.800000,0.010698
15.225376,0.500000,0.800000,0.010611
15.258765,0.500000,0.800000,0.010526
15.292154,0.500000,0.800000,0.010440
15.325543,0.500000,0.800000,0.010356
15.358932,0.500000,0.800000,0.010272
15.392321,0.500000,0.800000,0.010189
15.425710,0.500000,0.800000,0.010107
15.459098,0.500000,0.800000,0.010025
15.492487,0.500000,0.800000,0.009944
15.525876,0.500000,0.800000,0.009864
15.559265,0.500000,0.800000,0.009784
15.592654,0.500000,0.800000,0.009705
15.626043,0.500000,0.800000,0.009627
15.659432,0.500000,0.800000,0.009549
15.692821,0.500000,0.800000,0.009472
15.726210,0.500000,0.800000,0.009395
15.759599,0.500000,0.800000,0.009320
15.792988,0.500000,0.800000,0.009244
15.826377,0.500000,0.800000,0.009170
15.859766,0.500000,0.800000,0.009095
15.893155,0.500000,0.800000,0.009022
15.926544,0.500000,0.800000,0.008949
15.959933,0.500000,0.800000,0.008877
15.993322,0.500000,0.800000,0.008805
16.026711,0.500000,0.800000,0.008734
16.060100,0.500000,0.800000,0.008663
16.093489,0.500000,0.800000,0.008593
16.126878,0.500000,0.800000,0.008524
16.160267,0.500000,0.800000,0.008455
16.193656,0.500000,0.800000,0.008387
16.227045,0.500000,0.800000,0.008319
16.260434,0.500000,0.800000,0.008252
16.293823,0.500000,0.800000,0.008185
16.327212,0.500000,0.800000,0.008119
16.360601,0.500000,0.800000,0.008053
16.393990,0.500000,0.800000,0.007988
16.427379,0.500000,0.800000,0.007924
16.460768,0.500000,0.800000,0.007860
16.494157,0.500000,0.800000,0.007796
16.527546,0.500000,0.800000,0.007733
16.560935,0.500000,0.800000,0.007671
16.594324,0.500000,0.800000,0.007609
16.627713,0.500000,0.800000,0.007547
16.661102,0.500000,0.800000,0.007486
16.694491,0.500000,0.800000,0.007426
16.727880,0.500000,0.800000,0.007366
16.761269,0.500000,0.800000,0.007306
16.794658,0.500000,0.800000,0.007247
16.828047,0.500000,0.800000,0.007189
16.861436,0.500000,0.800000,0.007131
16.894825,0.500000,0.800000,0.007073
16.928214,0.500000,0.800000,0.007016
16.961603,0.500000,0.800000,0.006959
16.994992,0.500000,0.800000,0.006903
17.028381,0.500000,0.800000,0.006847
17.061770,0.500000,0.800000,0.006792
17.095159,0.500000,0.800000,0.006737
17.128548,0.500000,0.800000,0.006682
17.161937,0.500000,0.800000,0.006628
17.195326,0.500000,0.800000,0.006575
17.228715,0.500000,0.800000,0.006522
17.262104,0.500000,0.800000,0.006469
17.295492,0.500000,0.800000,0.006417
17.328881,0.500000,0.800000,0.006365
17.362270,0.500000,0.800000,0.006313
17.395659,0.500000,0.800000,0.006262
17.429048,0.500000,0.800000,0.006212
17.462437,0.500000,0.800000,0.006162
17.495826,0.500000,0.800000,0.006112
17.529215,0.500000,0.800000,0.006062
17.562604,0.500000,0.800000,0.006013
17.595993,0.500000,0.800000,0.005965
17.629382,0.500000,0.800000,0.005917
17.662771,0.500000,0.800000,0.005869
17.696160,0.500000,0.800000,0.005821
17.729549,0.500000,0.800000,0.005774
17.762938,0.500000,0.800000,0.005728
17.796327,0.500000,0.800000,0.005681
17.829716,0.500000,0.800000,0.005636
17.863105,0.500000,0.800000,0.005590
17.896494,0.500000,0.800000,0.005545
17.929883,0.500000,0.800000,0.005500
17.963272,0.500000,0.800000,0.005456
17.996661,0.500000,0.800000,0.005412
18.030050,0.500000,0.800000,0.005368
18.063439,0.500000,0.800000,0.005324
18.096828,0.500000,0.800000,0.005281
18.130217,0.500000,0.800000,0.005239
18.163606,0.500000,0.800000,0.005196
18.196995,0.500000,0.800000,0.005154
18.230384,0.500000,0.800000,0.005113
18.263773,0.500000,0.800000,0.005071
18.297162,0.500000,0.800000,0.005030
18.330551,0.500000,0.800000,0.004990
18.363940,0.500000,0.800000,0.004949
18.397329,0.500000,0.800000,0.004909
18.430718,0.500000,0.800000,0.004870
18.464107,0.500000,0.800000,0.004830
18.497496,0.500000,0.800000,0.004791
18.530885,0.500000,0.800000,0.004753
18.564274,0.500000,0.800000,0.004714
18.597663,0.500000,0.800000,0.004676
18.631052,0.500000,0.800000,0.004638
18.664441,0.500000,0.800000,0.004601
18.697830,0.500000,0.800000,0.004564
18.731219,0.500000,0.800000,0.004527
18.764608,0.500000,0.800000,0.004490
18.797997,0.500000,0.800000,0.004454
18.831386,0.500000,0.800000,0.004418
18.864775,0.500000,0.800000,0.004382
18.898164,0.500000,0.800000,0.004347
18.931553,0.500000,0.800000,0.004312
18.964942,0.500000,0.800000,0.004277
18.998331,0.500000,0.800000,0.004242
19.031720,0.500000,0.800000,0.004208
19.065109,0.500000,0.800000,0.004174
19.098497,0.500000,0.800000,0.004140
19.131886,0.500000,0.800000,0.004107
19.165275,0.500000,0.800000,0.004074
19.198664,0.500000,0.800000,0.004041
19.232053,0.500000,0.800000,0.004008
19.265442,0.500000,0.800000,0.003976
19.298831,0.500000,0.800000,0.003944
19.332220,0.500000,0.800000,0.003912
19.365609,0.500000,0.800000,0.003880
19.398998,0.500000,0.800000,0.003849
19.432387,0.500000,0.800000,0.003818
19.465776,0.500000,0.800000,0.003787
19.499165,0.500000,0.800000,0.003756
19.532554,0.500000,0.800000,0.003726
19.565943,0.500000,0.800000,0.003696
19.599332,0.500000,0.800000,0.003666
19.632721,0.500000,0.800000,0.003636
19.666110,0.500000,0.800000,0.003607
19.699499,0.500000,0.800000,0.003578
19.732888,0.500000,0.800000,0.003549
19.766277,0.500000,0.800000,0.003520
19.799666,0.500000,0.800000,0.003492
19.833055,0.500000,0.800000,0.003463
19.866444,0.500000,0.800000,0.003435
19.899833,0.500000,0.800000,0.003408
19.933222,0.500000,0.800000,0.003380
19.966611,0.500000,0.800000,0.003353
20.000000,0.500000,0.800000,0.003326
0.000000,0.500000,1.300000,0.000000
0.033389,0.500000,1.300000,0.004939
0.066778,0.500000,1.300000,0.009691
0.100167,0.500000,1.300000,0.014261
0.133556,0.500000,1.300000,0.018655
0.166945,0.500000,1.300000,0.022879
0.200334,0.500000,1.300000,0.026936
0.233723,0.500000,1.300000,0.030834
0.267112,0.500000,1.300000,0.034576
0.300501,0.500000,1.300000,0.038167
0.333890,0.500000,1.300000,0.041612
0.367279,0.500000,1.300000,0.044916
0.400668,0.500000,1.300000,0.048082
0.434057,0.500000,1.300000,0.051116
0.467446,0.500000,1.300000,0.054021
0.500835,0.500000,1.300000,0.056802
0.534224,0.500000,1.300000,0.059461
0.567613,0.500000,1.300000,0.062004
0.601002,0.500000,1.300000,0.064434
0.634391,0.500000,1.300000,0.066753
0.667780,0.500000,1.300000,0.068967
0.701169,0.500000,1.300000,0.071078
0.734558,0.500000,1.300000,0.073089
0.767947,0.500000,1.300000,0.075003
0.801336,0.500000,1.300000,0.076825
0.834725,0.500000,1.300000,0.078556
0.868114,0.500000,1.300000,0.080200
0.901503,0.500000,1.300000,0.081759
0.934891,0.500000,1.300000,0.083237
0.968280,0.500000,1.300000,0.084635
1.001669,0.500000,1.300000,0.085956
1.035058,0.500000,1.300000,0.087204
1.068447,0.500000,1.300000,0.088380
