c,m,response
1.954338,-0.972603,0.974452
1.963470,-0.972603,0.975097
1.972603,-0.972603,0.975727
1.981735,-0.972603,0.976341
1.990868,-0.972603,0.976940
2.000000,-0.972603,0.977525
0.000000,-0.963470,0.122306
0.009132,-0.963470,0.125144
0.018265,-0.963470,0.128039
0.027397,-0.963470,0.130991
0.036530,-0.963470,0.134000
0.045662,-0.963470,0.137068
0.054795,-0.963470,0.140195
0.063927,-0.963470,0.143381
0.073059,-0.963470,0.146627
0.082192,-0.963470,0.149934
0.091324,-0.963470,0.153301
0.100457,-0.963470,0.156731
0.109589,-0.963470,0.160223
0.118721,-0.963470,0.163777
0.127854,-0.963470,0.167395
0.136986,-0.963470,0.171076
0.146119,-0.963470,0.174821
0.155251,-0.963470,0.178631
0.164384,-0.963470,0.182505
0.173516,-0.963470,0.186444
0.182648,-0.963470,0.190448
0.191781,-0.963470,0.194518
0.200913,-0.963470,0.198653
0.210046,-0.963470,0.202854
0.219178,-0.963470,0.207121
0.228311,-0.963470,0.211454
0.237443,-0.963470,0.215853
0.246575,-0.963470,0.220318
0.255708,-0.963470,0.224849
0.264840,-0.963470,0.229445
0.273973,-0.963470,0.234107
0.283105,-0.963470,0.238835
0.292237,-0.963470,0.243627
0.301370,-0.963470,0.248484
0.310502,-0.963470,0.253406
0.319635,-0.963470,0.258392
0.328767,-0.963470,0.263441
0.337900,-0.963470,0.268553
0.347032,-0.963470,0.273727
0.356164,-0.963470,0.278963
0.365297,-0.963470,0.284260
0.374429,-0.963470,0.289618
0.383562,-0.963470,0.295034
0.392694,-0.963470,0.300509
0.401826,-0.963470,0.306042
0.410959,-0.963470,0.311631
0.420091,-0.963470,0.317275
0.429224,-0.963470,0.322974
0.438356,-0.963470,0.328725
0.447489,-0.963470,0.334529
0.456621,-0.963470,0.340383
0.465753,-0.963470,0.346286
0.474886,-0.963470,0.352237
0.484018,-0.963470,0.358234
0.493151,-0.963470,0.364276
0.502283,-0.963470,0.370361
0.511416,-0.963470,0.376487
0.520548,-0.963470,0.382653
0.529680,-0.963470,0.388857
0.538813,-0.963470,0.395098
0.547945,-0.963470,0.401372
0.557078,-0.963470,0.407680
0.566210,-0.963470,0.414017
0.575342,-0.963470,0.420384
0.584475,-0.963470,0.426777
0.593607,-0.963470,0.433194
0.602740,-0.963470,0.439634
0.611872,-0.963470,0.446094
0.621005,-0.963470,0.452573
0.630137,-0.963470,0.459068
0.639269,-0.963470,0.465577
0.648402,-0.963470,0.472097
0.657534,-0.963470,0.478627
0.666667,-0.963470,0.485164
0.675799,-0.963470,0.491707
0.684932,-0.963470,0.498252
0.694064,-0.963470,0.504798
0.703196,-0.963470,0.511342
0.712329,-0.963470,0.517882
0.721461,-0.963470,0.524416
0.730594,-0.963470,0.530942
0.739726,-0.963470,0.537457
0.748858,-0.963470,0.543960
0.757991,-0.963470,0.550447
0.767123,-0.963470,0.556917
0.776256,-0.963470,0.563369
0.785388,-0.963470,0.569798
0.794521,-0.963470,0.576205
0.803653,-0.963470,0.582585
0.812785,-0.963470,0.588939
0.821918,-0.963470,0.595262
0.831050,-0.963470,0.601555
0.840183,-0.963470,0.607814
0.849315,-0.963470,0.614037
0.858447,-0.963470,0.620224
0.867580,-0.963470,0.626372
0.876712,-0.963470,0.632479
0.885845,-0.963470,0.638544
0.894977,-0.963470,0.644565
0.904110,-0.963470,0.650541
0.913242,-0.963470,0.656470
0.922374,-0.963470,0.662350
0.931507,-0.963470,0.668181
0.940639,-0.963470,0.673960
0.949772,-0.963470,0.679688
0.958904,-0.963470,0.685361
0.968037,-0.963470,0.690980
0.977169,-0.963470,0.696543
0.986301,-0.963470,0.702048
0.995434,-0.963470,0.707496
1.004566,-0.963470,0.712885
1.013699,-0.963470,0.718215
1.022831,-0.963470,0.723483
1.031963,-0.963470,0.728691
1.041096,-0.963470,0.733836
1.050228,-0.963470,0.738919
1.059361,-0.963470,0.743939
1.068493,-0.963470,0.748895
1.077626,-0.963470,0.753786
1.086758,-0.963470,0.758613
1.095890,-0.963470,0.763376
1.105023,-0.963470,0.768073
1.114155,-0.963470,0.772704
1.123288,-0.963470,0.777270
1.132420,-0.963470,0.781770
1.141553,-0.963470,0.786204
1.150685,-0.963470,0.790572
1.159817,-0.963470,0.794875
1.168950,-0.963470,0.799111
1.178082,-0.963470,0.803281
1.187215,-0.963470,0.807386
1.196347,-0.963470,0.811425
1.205479,-0.963470,0.815399
1.214612,-0.963470,0.819308
1.223744,-0.963470,0.823152
1.232877,-0.963470,0.826931
1.242009,-0.963470,0.830647
1.251142,-0.963470,0.834298
1.260274,-0.963470,0.837886
1.269406,-0.963470,0.841412
1.278539,-0.963470,0.844874
1.287671,-0.963470,0.848275
1.296804,-0.963470,0.851614
1.305936,-0.963470,0.854893
1.315068,-0.963470,0.858111
1.324201,-0.963470,0.861269
1.333333,-0.963470,0.864368
1.342466,-0.963470,0.867409
1.351598,-0.963470,0.870391
1.360731,-0.963470,0.873316
1.369863,-0.963470,0.876185
1.378995,-0.963470,0.878998
1.388128,-0.963470,0.881755
1.397260,-0.963470,0.884458
1.406393,-0.963470,0.887107
1.415525,-0.963470,0.889703
1.424658,-0.963470,0.892246
1.433790,-0.963470,0.894738
1.442922,-0.963470,0.897178
1.452055,-0.963470,0.899569
1.461187,-0.963470,0.901910
1.470320,-0.963470,0.904202
1.479452,-0.963470,0.906446
1.488584,-0.963470,0.908643
1.497717,-0.963470,0.910794
1.506849,-0.963470,0.912898
1.515982,-0.963470,0.914958
1.525114,-0.963470,0.916973
1.534247,-0.963470,0.918945
1.543379,-0.963470,0.920874
1.552511,-0.963470,0.922761
1.561644,-0.963470,0.924607
1.570776,-0.963470,0.926412
1.579909,-0.963470,0.928177
1.589041,-0.963470,0.929903
1.598174,-0.963470,0.931591
1.607306,-0.963470,0.933241
1.616438,-0.963470,0.934854
1.625571,-0.963470,0.936430
1.634703,-0.963470,0.937971
1.643836,-0.963470,0.939477
1.652968,-0.963470,0.940949
1.662100,-0.963470,0.942387
1.671233,-0.963470,0.943792
1.680365,-0.963470,0.945165
1.689498,-0.963470,0.946507
1.698630,-0.963470,0.947817
1.707763,-0.963470,0.949097
1.716895,-0.963470,0.950347
1.726027,-0.963470,0.951568
1.735160,-0.963470,0.952761
1.744292,-0.963470,0.953925
1.753425,-0.963470,0.955063
1.762557,-0.963470,0.956173
1.771689,-0.963470,0.957257
1.780822,-0.963470,0.958316
1.789954,-0.963470,0.959349
1.799087,-0.963470,0.960358
1.808219,-0.963470,0.961343
1.817352,-0.963470,0.962305
1.826484,-0.963470,0.963243
1.835616,-0.963470,0.964159
1.844749,-0.963470,0.965053
1.853881,-0.963470,0.965925
1.863014,-0.963470,0.966777
1.872146,-0.963470,0.967607
1.881279,-0.963470,0.968418
1.890411,-0.963470,0.969209
1.899543,-0.963470,0.969981
1.908676,-0.963470,0.970734
1.917808,-0.963470,0.971469
1.926941,-0.963470,0.972186
1.936073,-0.963470,0.972885
1.945205,-0.963470,0.973567
1.954338,-0.963470,0.974233
1.963470,-0.963470,0.974882
1.972603,-0.963470,0.975515
1.981735,-0.963470,0.976133
1.990868,-0.963470,0.976735
2.000000,-0.963470,0.977323
0.000000,-0.954338,0.123092
0.009132,-0.954338,0.125938
0.018265,-0.954338,0.128840
0.027397,-0.954338,0.131799
0.036530,-0.954338,0.134816
0.045662,-0.954338,0.137890
0.054795,-0.954338,0.141023
0.063927,-0.954338,0.144216
0.073059,-0.954338,0.147468
0.082192,-0.954338,0.150781
0.091324,-0.954338,0.154154
0.100457,-0.954338,0.157589
0.109589,-0.954338,0.161087
0.118721,-0.954338,0.164646
0.127854,-0.954338,0.168269
0.136986,-0.954338,0.171954
0.146119,-0.954338,0.175704
0.155251,-0.954338,0.179517
0.164384,-0.954338,0.183395
0.173516,-0.954338,0.187337
0.182648,-0.954338,0.191345
0.191781,-0.954338,0.195417
0.200913,-0.954338,0.199555
0.210046,-0.954338,0.203758
0.219178,-0.954338,0.208027
0.228311,-0.954338,0.212361
0.237443,-0.954338,0.216761
0.246575,-0.954338,0.221226
0.255708,-0.954338,0.225757
0.264840,-0.954338,0.230353
0.273973,-0.954338,0.235015
0.283105,-0.954338,0.239741
0.292237,-0.954338,0.244532
0.301370,-0.954338,0.249387
0.310502,-0.954338,0.254307
0.319635,-0.954338,0.259289
0.328767,-0.954338,0.264335
0.337900,-0.954338,0.269443
0.347032,-0.954338,0.274614
0.356164,-0.954338,0.279845
0.365297,-0.954338,0.285137
0.374429,-0.954338,0.290488
0.383562,-0.954338,0.295899
0.392694,-0.954338,0.301367
0.401826,-0.954338,0.306893
0.410959,-0.954338,0.312474
0.420091,-0.954338,0.318110
0.429224,-0.954338,0.323800
0.438356,-0.954338,0.329543
0.447489,-0.954338,0.335337
0.456621,-0.954338,0.341181
0.465753,-0.954338,0.347074
0.474886,-0.954338,0.353014
0.484018,-0.954338,0.359000
0.493151,-0.954338,0.365030
0.502283,-0.954338,0.371102
0.511416,-0.954338,0.377216
0.520548,-0.954338,0.383369
0.529680,-0.954338,0.389559
0.538813,-0.954338,0.395786
0.547945,-0.954338,0.402046
0.557078,-0.954338,0.408338
0.566210,-0.954338,0.414661
0.575342,-0.954338,0.421012
0.584475,-0.954338,0.427389
0.593607,-0.954338,0.433790
0.602740,-0.954338,0.440214
0.611872,-0.954338,0.446657
0.621005,-0.954338,0.453119
0.630137,-0.954338,0.459596
0.639269,-0.954338,0.466087
0.648402,-0.954338,0.472590
0.657534,-0.954338,0.479101
0.666667,-0.954338,0.485620
0.675799,-0.954338,0.492144
0.684932,-0.954338,0.498671
0.694064,-0.954338,0.505198
0.703196,-0.954338,0.511723
0.712329,-0.954338,0.518244
0.721461,-0.954338,0.524759
0.730594,-0.954338,0.531266
0.739726,-0.954338,0.537762
0.748858,-0.954338,0.544245
0.757991,-0.954338,0.550713
0.767123,-0.954338,0.557164
0.776256,-0.954338,0.563596
0.785388,-0.954338,0.570007
0.794521,-0.954338,0.576394
0.803653,-0.954338,0.582756
0.812785,-0.954338,0.589090
0.821918,-0.954338,0.595395
0.831050,-0.954338,0.601669
0.840183,-0.954338,0.607909
0.849315,-0.954338,0.614114
0.858447,-0.954338,0.620283
0.867580,-0.954338,0.626413
0.876712,-0.954338,0.632502
0.885845,-0.954338,0.638550
0.894977,-0.954338,0.644554
0.904110,-0.954338,0.650512
0.913242,-0.954338,0.656425
0.922374,-0.954338,0.662289
0.931507,-0.954338,0.668103
0.940639,-0.954338,0.673867
0.949772,-0.954338,0.679579
0.958904,-0.954338,0.685237
0.968037,-0.954338,0.690841
0.977169,-0.954338,0.696389
0.986301,-0.954338,0.701881
0.995434,-0.954338,0.707315
1.004566,-0.954338,0.712691
1.013699,-0.954338,0.718007
1.022831,-0.954338,0.723263
1.031963,-0.954338,0.728458
1.041096,-0.954338,0.733592
1.050228,-0.954338,0.738663
1.059361,-0.954338,0.743672
1.068493,-0.954338,0.748617
1.077626,-0.954338,0.753498
1.086758,-0.954338,0.758316
1.095890,-0.954338,0.763068
1.105023,-0.954338,0.767756
1.114155,-0.954338,0.772379
1.123288,-0.954338,0.776936
1.132420,-0.954338,0.781428
1.141553,-0.954338,0.785855
1.150685,-0.954338,0.790216
1.159817,-0.954338,0.794511
1.168950,-0.954338,0.798741
1.178082,-0.954338,0.802905
1.187215,-0.954338,0.807005
1.196347,-0.954338,0.811038
1.205479,-0.954338,0.815007
1.214612,-0.954338,0.818911
1.223744,-0.954338,0.822751
1.232877,-0.954338,0.826526
1.242009,-0.954338,0.830238
1.251142,-0.954338,0.833886
1.260274,-0.954338,0.837471
1.269406,-0.954338,0.840994
1.278539,-0.954338,0.844454
1.287671,-0.954338,0.847853
1.296804,-0.954338,0.851190
1.305936,-0.954338,0.854467
1.315068,-0.954338,0.857684
1.324201,-0.954338,0.860841
1.333333,-0.954338,0.863939
1.342466,-0.954338,0.866979
1.351598,-0.954338,0.869962
1.360731,-0.954338,0.872887
1.369863,-0.954338,0.875756
1.378995,-0.954338,0.878569
1.388128,-0.954338,0.881327
1.397260,-0.954338,0.884030
1.406393,-0.954338,0.886680
1.415525,-0.954338,0.889277
1.424658,-0.954338,0.891822
1.433790,-0.954338,0.894315
1.442922,-0.954338,0.896758
1.452055,-0.954338,0.899150
1.461187,-0.954338,0.901493
1.470320,-0.954338,0.903787
1.479452,-0.954338,0.906034
1.488584,-0.954338,0.908233
1.497717,-0.954338,0.910386
1.506849,-0.954338,0.912493
1.515982,-0.954338,0.914556
1.525114,-0.954338,0.916574
1.534247,-0.954338,0.918549
1.543379,-0.954338,0.920481
1.552511,-0.954338,0.922371
1.561644,-0.954338,0.924220
1.570776,-0.954338,0.926029
1.579909,-0.954338,0.927797
1.589041,-0.954338,0.929527
1.598174,-0.954338,0.931218
1.607306,-0.954338,0.932872
1.616438,-0.954338,0.934488
1.625571,-0.954338,0.936069
1.634703,-0.954338,0.937614
1.643836,-0.954338,0.939123
1.652968,-0.954338,0.940599
1.662100,-0.954338,0.942041
1.671233,-0.954338,0.943450
1.680365,-0.954338,0.944827
1.689498,-0.954338,0.946173
1.698630,-0.954338,0.947487
1.707763,-0.954338,0.948771
1.716895,-0.954338,0.950025
1.726027,-0.954338,0.951250
1.735160,-0.954338,0.952447
1.744292,-0.954338,0.953615
1.753425,-0.954338,0.954757
1.762557,-0.954338,0.955871
1.771689,-0.954338,0.956960
1.780822,-0.954338,0.958022
1.789954,-0.954338,0.959060
1.799087,-0.954338,0.960073
1.808219,-0.954338,0.961061
1.817352,-0.954338,0.962027
1.826484,-0.954338,0.962969
1.835616,-0.954338,0.963889
1.844749,-0.954338,0.964787
1.853881,-0.954338,0.965663
1.863014,-0.954338,0.966518
1.872146,-0.954338,0.967353
1.881279,-0.954338,0.968168
1.890411,-0.954338,0.968963
1.899543,-0.954338,0.969738
1.908676,-0.954338,0.970495
1.917808,-0.954338,0.971234
1.926941,-0.954338,0.971954
1.936073,-0.954338,0.972657
1.945205,-0.954338,0.973343
1.954338,-0.954338,0.974012
1.963470,-0.954338,0.974665
1.972603,-0.954338,0.975302
1.981735,-0.954338,0.975923
1.990868,-0.954338,0.976529
2.000000,-0.954338,0.977120
0.000000,-0.945205,0.123883
0.009132,-0.945205,0.126736
0.018265,-0.945205,0.129645
0.027397,-0.945205,0.132611
0.036530,-0.945205,0.135635
0.045662,-0.945205,0.138716
0.054795,-0.945205,0.141856
0.063927,-0.945205,0.145054
0.073059,-0.945205,0.148313
0.082192,-0.945205,0.151632
0.091324,-0.945205,0.155011
0.100457,-0.945205,0.158452
0.109589,-0.945205,0.161954
0.118721,-0.945205,0.165519
0.127854,-0.945205,0.169146
0.136986,-0.945205,0.172836
0.146119,-0.945205,0.176590
0.155251,-0.945205,0.180407
0.164384,-0.945205,0.184288
0.173516,-0.945205,0.188234
0.182648,-0.945205,0.192245
0.191781,-0.945205,0.196320
0.200913,-0.945205,0.200460
0.210046,-0.945205,0.204665
0.219178,-0.945205,0.208935
0.228311,-0.945205,0.213271
0.237443,-0.945205,0.217671
0.246575,-0.945205,0.222137
0.255708,-0.945205,0.226668
0.264840,-0.945205,0.231264
0.273973,-0.945205,0.235924
0.283105,-0.945205,0.240650
0.292237,-0.945205,0.245439
0.301370,-0.945205,0.250292
0.310502,-0.945205,0.255209
0.319635,-0.945205,0.260189
0.328767,-0.945205,0.265231
0.337900,-0.945205,0.270336
0.347032,-0.945205,0.275502
0.356164,-0.945205,0.280728
0.365297,-0.945205,0.286015
0.374429,-0.945205,0.291361
0.383562,-0.945205,0.296765
0.392694,-0.945205,0.302227
0.401826,-0.945205,0.307745
0.410959,-0.945205,0.313319
0.420091,-0.945205,0.318947
0.429224,-0.945205,0.324628
0.438356,-0.945205,0.330362
0.447489,-0.945205,0.336146
0.456621,-0.945205,0.341980
0.465753,-0.945205,0.347863
0.474886,-0.945205,0.353791
0.484018,-0.945205,0.359766
0.493151,-0.945205,0.365784
0.502283,-0.945205,0.371844
0.511416,-0.945205,0.377945
0.520548,-0.945205,0.384085
0.529680,-0.945205,0.390262
0.538813,-0.945205,0.396474
0.547945,-0.945205,0.402720
0.557078,-0.945205,0.408997
0.566210,-0.945205,0.415305
0.575342,-0.945205,0.421640
0.584475,-0.945205,0.428001
0.593607,-0.945205,0.434386
0.602740,-0.945205,0.440793
0.611872,-0.945205,0.447220
0.621005,-0.945205,0.453664
0.630137,-0.945205,0.460124
0.639269,-0.945205,0.466598
0.648402,-0.945205,0.473082
0.657534,-0.945205,0.479576
0.666667,-0.945205,0.486077
0.675799,-0.945205,0.492582
0.684932,-0.945205,0.499090
0.694064,-0.945205,0.505598
0.703196,-0.945205,0.512104
0.712329,-0.945205,0.518607
0.721461,-0.945205,0.525102
0.730594,-0.945205,0.531590
0.739726,-0.945205,0.538067
0.748858,-0.945205,0.544530
0.757991,-0.945205,0.550979
0.767123,-0.945205,0.557411
0.776256,-0.945205,0.563824
0.785388,-0.945205,0.570215
0.794521,-0.945205,0.576583
0.803653,-0.945205,0.582926
0.812785,-0.945205,0.589242
0.821918,-0.945205,0.595528
0.831050,-0.945205,0.601783
0.840183,-0.945205,0.608004
0.849315,-0.945205,0.614191
0.858447,-0.945205,0.620342
0.867580,-0.945205,0.626454
0.876712,-0.945205,0.632525
0.885845,-0.945205,0.638555
0.894977,-0.945205,0.644542
0.904110,-0.945205,0.650484
0.913242,-0.945205,0.656379
0.922374,-0.945205,0.662227
0.931507,-0.945205,0.668025
0.940639,-0.945205,0.673773
0.949772,-0.945205,0.679470
0.958904,-0.945205,0.685113
0.968037,-0.945205,0.690702
0.977169,-0.945205,0.696236
0.986301,-0.945205,0.701713
0.995434,-0.945205,0.707134
1.004566,-0.945205,0.712496
1.013699,-0.945205,0.717799
1.022831,-0.945205,0.723043
1.031963,-0.945205,0.728226
1.041096,-0.945205,0.733347
1.050228,-0.945205,0.738407
1.059361,-0.945205,0.743404
1.068493,-0.945205,0.748339
1.077626,-0.945205,0.753210
1.086758,-0.945205,0.758017
1.095890,-0.945205,0.762760
1.105023,-0.945205,0.767439
1.114155,-0.945205,0.772053
1.123288,-0.945205,0.776602
1.132420,-0.945205,0.781086
1.141553,-0.945205,0.785505
1.150685,-0.945205,0.789859
1.159817,-0.945205,0.794148
1.168950,-0.945205,0.798371
1.178082,-0.945205,0.802529
1.187215,-0.945205,0.806622
1.196347,-0.945205,0.810651
1.205479,-0.945205,0.814615
1.214612,-0.945205,0.818514
1.223744,-0.945205,0.822349
1.232877,-0.945205,0.826121
1.242009,-0.945205,0.829829
1.251142,-0.945205,0.833473
1.260274,-0.945205,0.837055
1.269406,-0.945205,0.840575
1.278539,-0.945205,0.844033
1.287671,-0.945205,0.847429
1.296804,-0.945205,0.850765
1.305936,-0.945205,0.854040
1.315068,-0.945205,0.857256
1.324201,-0.945205,0.860412
1.333333,-0.945205,0.863509
1.342466,-0.945205,0.866549
1.351598,-0.945205,0.869531
1.360731,-0.945205,0.872456
1.369863,-0.945205,0.875325
1.378995,-0.945205,0.878138
1.388128,-0.945205,0.880897
1.397260,-0.945205,0.883601
1.406393,-0.945205,0.886252
1.415525,-0.945205,0.888850
1.424658,-0.945205,0.891396
1.433790,-0.945205,0.893891
1.442922,-0.945205,0.896335
1.452055,-0.945205,0.898729
1.461187,-0.945205,0.901074
1.470320,-0.945205,0.903371
1.479452,-0.945205,0.905620
1.488584,-0.945205,0.907822
1.497717,-0.945205,0.909977
1.506849,-0.945205,0.912087
1.515982,-0.945205,0.914152
1.525114,-0.945205,0.916173
1.534247,-0.945205,0.918151
1.543379,-0.945205,0.920086
1.552511,-0.945205,0.921980
1.561644,-0.945205,0.923832
1.570776,-0.945205,0.925644
1.579909,-0.945205,0.927416
1.589041,-0.945205,0.929149
1.598174,-0.945205,0.930844
1.607306,-0.945205,0.932501
1.616438,-0.945205,0.934121
1.625571,-0.945205,0.935705
1.634703,-0.945205,0.937254
1.643836,-0.945205,0.938768
1.652968,-0.945205,0.940247
1.662100,-0.945205,0.941693
1.671233,-0.945205,0.943106
1.680365,-0.945205,0.944487
1.689498,-0.945205,0.945836
1.698630,-0.945205,0.947155
1.707763,-0.945205,0.948443
1.716895,-0.945205,0.949701
1.726027,-0.945205,0.950930
1.735160,-0.945205,0.952131
1.744292,-0.945205,0.953303
1.753425,-0.945205,0.954449
1.762557,-0.945205,0.955567
1.771689,-0.945205,0.956660
1.780822,-0.945205,0.957726
1.789954,-0.945205,0.958768
1.799087,-0.945205,0.959785
1.808219,-0.945205,0.960778
1.817352,-0.945205,0.961747
1.826484,-0.945205,0.962693
1.835616,-0.945205,0.963617
1.844749,-0.945205,0.964519
1.853881,-0.945205,0.965399
1.863014,-0.945205,0.966258
1.872146,-0.945205,0.967097
1.881279,-0.945205,0.967915
1.890411,-0.945205,0.968714
1.899543,-0.945205,0.969494
1.908676,-0.945205,0.970254
1.917808,-0.945205,0.970996
1.926941,-0.945205,0.971721
1.936073,-0.945205,0.972427
1.945205,-0.945205,0.973117
1.954338,-0.945205,0.973790
1.963470,-0.945205,0.974446
1.972603,-0.945205,0.975086
1.981735,-0.945205,0.975711
1.990868,-0.945205,0.976320
2.000000,-0.945205,0.976915
0.000000,-0.936073,0.124678
0.009132,-0.936073,0.127539
0.018265,-0.936073,0.130455
0.027397,-0.936073,0.133428
0.036530,-0.936073,0.136458
0.045662,-0.936073,0.139546
0.054795,-0.936073,0.142692
0.063927,-0.936073,0.145897
0.073059,-0.936073,0.149162
0.082192,-0.936073,0.152486
0.091324,-0.936073,0.155872
0.100457,-0.936073,0.159318
0.109589,-0.936073,0.162825
0.118721,-0.936073,0.166395
0.127854,-0.936073,0.170027
0.136986,-0.936073,0.173721
0.146119,-0.936073,0.177479
0.155251,-0.936073,0.181300
0.164384,-0.936073,0.185185
0.173516,-0.936073,0.189134
0.182648,-0.936073,0.193148
0.191781,-0.936073,0.197225
0.200913,-0.936073,0.201367
0.210046,-0.936073,0.205574
0.219178,-0.936073,0.209846
0.228311,-0.936073,0.214183
0.237443,-0.936073,0.218584
0.246575,-0.936073,0.223051
0.255708,-0.936073,0.227582
0.264840,-0.936073,0.232177
0.273973,-0.936073,0.236837
0.283105,-0.936073,0.241561
0.292237,-0.936073,0.246348
0.301370,-0.936073,0.251200
0.310502,-0.936073,0.256114
0.319635,-0.936073,0.261091
0.328767,-0.936073,0.266130
0.337900,-0.936073,0.271230
0.347032,-0.936073,0.276392
0.356164,-0.936073,0.281613
0.365297,-0.936073,0.286895
0.374429,-0.936073,0.292235
0.383562,-0.936073,0.297632
0.392694,-0.936073,0.303087
0.401826,-0.936073,0.308598
0.410959,-0.936073,0.314164
0.420091,-0.936073,0.319784
0.429224,-0.936073,0.325457
0.438356,-0.936073,0.331182
0.447489,-0.936073,0.336956
0.456621,-0.936073,0.342780
0.465753,-0.936073,0.348652
0.474886,-0.936073,0.354570
0.484018,-0.936073,0.360533
0.493151,-0.936073,0.366539
0.502283,-0.936073,0.372587
0.511416,-0.936073,0.378675
0.520548,-0.936073,0.384801
0.529680,-0.936073,0.390964
0.538813,-0.936073,0.397163
0.547945,-0.936073,0.403394
0.557078,-0.936073,0.409657
0.566210,-0.936073,0.415949
0.575342,-0.936073,0.422269
0.584475,-0.936073,0.428614
0.593607,-0.936073,0.434983
0.602740,-0.936073,0.441373
